"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
24-Jul,,,,,,,,,,,,,,
BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS',,,,,,,,,,,,,,
DEFINITIONS:  DCB0147 Amd 16/2019,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME,,,PERCENTAGE,,NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER,REFERRAL ROUTE,SUSPECTED CANCER OR BREAST SYMPTOMATIC (2),TOTAL,WITHIN 28 DAYS,AFTER 28 DAYS,TOLD WITHIN 28 DAYS, ,WITHIN 14 DAYS,IN 15 TO 28 DAYS,IN 29 TO 42 DAYS,IN 43 TO 62 DAYS,AFTER 62 DAYS
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected cancer - non-specific symptoms,27,1,26,0.037037037,,0,1,4,5,17
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected children's cancer,9,9,0,1,,5,4,0,0,0
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected gynaecological cancer,371,209,162,0.563342318,,115,94,56,43,63
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected haematological malignancies (excluding acute leukaemia),20,14,6,0.7,,5,9,3,3,0
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected head & neck cancer,458,331,127,0.722707424,,267,64,77,31,19
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected lower gastrointestinal cancer,615,236,379,0.383739837,,86,150,155,132,92
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected lung cancer,71,54,17,0.76056338,,20,34,14,2,1
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected other cancer,32,1,31,0.03125,,1,0,10,13,8
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected sarcoma,27,1,26,0.037037037,,0,1,11,7,8
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected skin cancer,733,695,38,0.948158254,,643,52,8,11,19
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected testicular cancer,12,11,1,0.916666667,,7,4,1,0,0
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected upper gastrointestinal cancer,220,124,96,0.563636364,,67,57,26,50,20
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected urological malignancies (excluding testicular),281,111,170,0.395017794,,64,47,63,54,53
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,"BREAST SYMPTOMATIC, CANCER NOT SUSPECTED",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,80,69,11,0.8625,,52,17,3,5,3
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Missing or Invalid,24,15,9,0.625,,3,12,4,3,2
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected breast cancer,140,127,13,0.907142857,,60,67,8,2,3
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected gynaecological cancer,25,10,15,0.4,,0,10,11,2,2
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected lower gastrointestinal cancer,66,37,29,0.560606061,,15,22,14,12,3
